Year	Category	Type	Code	Name	Substance	Unit	Factor	Margin	FactorWithMargin	ReliabilityScore	TemporalCorrelation	GeographicalCorrelation	TechnologicalCorrelation	DataCollection
2012	Detail	Industry	541300	Architectural, engineering, and related services	Methane	kg/2018 USD, purchaser price	0	0	0	3	3	1	1	1	
2012	Detail	Industry	541300	Architectural, engineering, and related services	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	3	3	1	3	1	
2012	Detail	Industry	541300	Architectural, engineering, and related services	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.002	0	0.002	3	3	1	3	1	
2012	Detail	Industry	541400	Specialized design services	Carbon dioxide	kg/2018 USD, purchaser price	0.085	0.002	0.087	3	3	1	3	1	
2012	Detail	Industry	541400	Specialized design services	Methane	kg/2018 USD, purchaser price	0	0	0	3	3	1	1	1	
2012	Detail	Industry	541400	Specialized design services	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	3	3	1	3	1	
2012	Detail	Industry	541400	Specialized design services	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.002	0	0.002	3	3	1	4	1	
2012	Detail	Industry	541511	Custom computer programming services	Carbon dioxide	kg/2018 USD, purchaser price	0.042	0	0.042	3	3	1	3	1	
2012	Detail	Industry	541511	Custom computer programming services	Methane	kg/2018 USD, purchaser price	0	0	0	3	3	1	1	1	
2012	Detail	Industry	541511	Custom computer programming services	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	3	3	1	3	1	
2012	Detail	Industry	541511	Custom computer programming services	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.001	0	0.001	3	3	1	3	1	
2012	Detail	Industry	541512	Computer systems design services	Carbon dioxide	kg/2018 USD, purchaser price	0.056	0	0.056	3	3	1	3	1	
2012	Detail	Industry	541512	Computer systems design services	Methane	kg/2018 USD, purchaser price	0	0	0	3	3	1	1	1	
2012	Detail	Industry	541512	Computer systems design services	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	3	3	1	3	1	
2012	Detail	Industry	541512	Computer systems design services	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.008	0	0.008	4	3	1	5	1	
2012	Detail	Industry	54151A	Other computer related services, including facilities management	Carbon dioxide	kg/2018 USD, purchaser price	0.096	0.001	0.097	3	3	1	3	1	
2012	Detail	Industry	54151A	Other computer related services, including facilities management	Methane	kg/2018 USD, purchaser price	0.001	0	0.001	3	3	1	1	1	
2012	Detail	Industry	54151A	Other computer related services, including facilities management	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	4	3	1	3	1	
2012	Detail	Industry	54151A	Other computer related services, including facilities management	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.002	0	0.002	3	3	1	4	1	
2012	Detail	Industry	541610	Management consulting services	Carbon dioxide	kg/2018 USD, purchaser price	0.077	0	0.077	3	3	1	3	1	
2012	Detail	Industry	541610	Management consulting services	Methane	kg/2018 USD, purchaser price	0	0	0	3	3	1	1	1	
2012	Detail	Industry	541610	Management consulting services	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	4	3	1	3	1	
2012	Detail	Industry	541610	Management consulting services	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.002	0	0.002	4	3	1	4	1	
2012	Detail	Industry	5416A0	Environmental and other technical consulting services	Carbon dioxide	kg/2018 USD, purchaser price	0.07	0	0.07	3	3	1	3	1	
2012	Detail	Industry	5416A0	Environmental and other technical consulting services	Methane	kg/2018 USD, purchaser price	0	0	0	3	3	1	1	1	
2012	Detail	Industry	5416A0	Environmental and other technical consulting services	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	3	3	1	3	1	
2012	Detail	Industry	5416A0	Environmental and other technical consulting services	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.001	0	0.001	4	3	1	4	1	
2012	Detail	Industry	541700	Scientific research and development services	Carbon dioxide	kg/2018 USD, purchaser price	0.129	0	0.129	3	3	1	3	1	
2012	Detail	Industry	541700	Scientific research and development services	Methane	kg/2018 USD, purchaser price	0.001	0	0.001	3	3	1	1	1	
2012	Detail	Industry	541700	Scientific research and development services	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	4	3	1	4	1	
2012	Detail	Industry	541700	Scientific research and development services	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.003	0	0.003	3	3	1	4	1	
2012	Detail	Industry	541800	Advertising, public relations, and related services	Carbon dioxide	kg/2018 USD, purchaser price	0.099	0	0.099	3	3	1	3	1	
2012	Detail	Industry	541800	Advertising, public relations, and related services	Methane	kg/2018 USD, purchaser price	0	0	0	3	3	1	1	1	
2012	Detail	Industry	541800	Advertising, public relations, and related services	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	3	3	1	2	1	
2012	Detail	Industry	541800	Advertising, public relations, and related services	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.003	0	0.003	4	3	1	4	1	
2012	Detail	Industry	541920	Photographic services	Carbon dioxide	kg/2018 USD, purchaser price	0.117	0	0.117	3	3	1	3	1	
2012	Detail	Industry	541920	Photographic services	Methane	kg/2018 USD, purchaser price	0	0	0	3	3	1	1	1	
2012	Detail	Industry	541920	Photographic services	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	3	3	1	3	1	
2012	Detail	Industry	541920	Photographic services	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.002	0	0.002	3	3	1	4	1	
2012	Detail	Industry	541940	Veterinary services	Carbon dioxide	kg/2018 USD, purchaser price	0.095	0	0.095	3	3	1	3	1	
2012	Detail	Industry	541940	Veterinary services	Methane	kg/2018 USD, purchaser price	0.001	0	0.001	3	3	1	1	1	
2012	Detail	Industry	541940	Veterinary services	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	4	3	1	4	1	
2012	Detail	Industry	541940	Veterinary services	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.002	0	0.002	3	3	1	3	1	
2012	Detail	Industry	5419A0	All other miscellaneous professional, scientific, and technical services	Carbon dioxide	kg/2018 USD, purchaser price	0.078	0	0.078	3	3	1	3	1	
2012	Detail	Industry	5419A0	All other miscellaneous professional, scientific, and technical services	Methane	kg/2018 USD, purchaser price	0	0	0	3	3	1	1	1	
2012	Detail	Industry	5419A0	All other miscellaneous professional, scientific, and technical services	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	3	3	1	3	1	
2012	Detail	Industry	5419A0	All other miscellaneous professional, scientific, and technical services	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.001	0	0.001	3	3	1	3	1	
2012	Detail	Industry	550000	Management of companies and enterprises	Carbon dioxide	kg/2018 USD, purchaser price	0.142	0	0.142	2	3	1	3	1	
2012	Detail	Industry	550000	Management of companies and enterprises	Methane	kg/2018 USD, purchaser price	0	0	0	3	3	1	1	1	
2012	Detail	Industry	550000	Management of companies and enterprises	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	3	3	1	3	1	
2012	Detail	Industry	550000	Management of companies and enterprises	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.002	0	0.002	3	3	1	4	1	
2012	Detail	Industry	561100	Office administrative services	Carbon dioxide	kg/2018 USD, purchaser price	0.096	0	0.096	3	3	1	3	1	
2012	Detail	Industry	561100	Office administrative services	Methane	kg/2018 USD, purchaser price	0	0	0	3	3	1	1	1	
2012	Detail	Industry	561100	Office administrative services	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	3	3	1	3	1	
2012	Detail	Industry	561100	Office administrative services	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.002	0	0.002	4	3	1	4	1	
2012	Detail	Industry	561200	Facilities support services	Carbon dioxide	kg/2018 USD, purchaser price	0.227	0	0.227	3	3	1	3	1	
2012	Detail	Industry	561200	Facilities support services	Methane	kg/2018 USD, purchaser price	0.001	0	0.001	3	3	1	1	1	
2012	Detail	Industry	561200	Facilities support services	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	3	3	1	3	1	
2012	Detail	Industry	561200	Facilities support services	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.004	0	0.004	3	3	1	3	1	
2012	Detail	Industry	561300	Employment services	Carbon dioxide	kg/2018 USD, purchaser price	0.035	0	0.035	3	3	1	3	1	
2012	Detail	Industry	561300	Employment services	Methane	kg/2018 USD, purchaser price	0	0	0	3	3	1	1	1	
2012	Detail	Industry	561300	Employment services	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	3	3	1	3	1	
2012	Detail	Industry	561300	Employment services	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.001	0	0.001	4	3	1	4	1	
2012	Detail	Industry	561400	Business support services	Carbon dioxide	kg/2018 USD, purchaser price	0.114	0.001	0.115	3	3	1	3	1	
2012	Detail	Industry	561400	Business support services	Methane	kg/2018 USD, purchaser price	0.001	0	0.001	3	3	1	1	1	
2012	Detail	Industry	561400	Business support services	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	3	3	1	3	1	
2012	Detail	Industry	561400	Business support services	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.002	0	0.002	3	3	1	4	1	
2012	Detail	Industry	561500	Travel arrangement and reservation services	Carbon dioxide	kg/2018 USD, purchaser price	0.101	0	0.101	3	3	1	3	1	
2012	Detail	Industry	561500	Travel arrangement and reservation services	Methane	kg/2018 USD, purchaser price	0	0	0	3	3	1	1	1	
2012	Detail	Industry	561500	Travel arrangement and reservation services	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	3	3	1	3	1	
2012	Detail	Industry	561500	Travel arrangement and reservation services	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.003	0	0.003	4	3	1	4	1	
2012	Detail	Industry	561600	Investigation and security services	Carbon dioxide	kg/2018 USD, purchaser price	0.082	0	0.082	3	3	1	3	1	
2012	Detail	Industry	561600	Investigation and security services	Methane	kg/2018 USD, purchaser price	0	0	0	3	3	1	1	1	
2012	Detail	Industry	561600	Investigation and security services	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	3	3	1	3	1	
2012	Detail	Industry	561600	Investigation and security services	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.002	0	0.002	3	3	1	3	1	
2012	Detail	Industry	561700	Services to buildings and dwellings	Carbon dioxide	kg/2018 USD, purchaser price	0.142	0	0.142	3	3	1	3	1	
2012	Detail	Industry	561700	Services to buildings and dwellings	Methane	kg/2018 USD, purchaser price	0.001	0	0.001	3	3	1	1	1	
2012	Detail	Industry	561700	Services to buildings and dwellings	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	3	3	1	3	1	
2012	Detail	Industry	561700	Services to buildings and dwellings	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.012	0	0.012	4	3	1	5	1	
2012	Detail	Industry	561900	Other support services	Carbon dioxide	kg/2018 USD, purchaser price	0.114	0.001	0.116	3	3	1	3	1	
2012	Detail	Industry	561900	Other support services	Methane	kg/2018 USD, purchaser price	0.001	0	0.001	3	3	1	1	1	
2012	Detail	Industry	561900	Other support services	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	4	3	1	3	1	
2012	Detail	Industry	561900	Other support services	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.004	0	0.004	4	3	1	4	1	
2012	Detail	Industry	562000	Waste management and remediation services	Carbon dioxide	kg/2018 USD, purchaser price	0.273	0	0.273	3	3	1	2	1	
2012	Detail	Industry	562000	Waste management and remediation services	Methane	kg/2018 USD, purchaser price	0.053	0	0.053	2	3	1	1	1	
2012	Detail	Industry	562000	Waste management and remediation services	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	4	3	1	1	1	
2012	Detail	Industry	562000	Waste management and remediation services	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.012	0	0.012	4	3	1	4	1	
2012	Detail	Industry	611100	Elementary and secondary schools	Carbon dioxide	kg/2018 USD, purchaser price	0.133	0	0.133	3	3	1	4	1	
2012	Detail	Industry	611100	Elementary and secondary schools	Methane	kg/2018 USD, purchaser price	0.001	0	0.001	3	3	1	1	1	
2012	Detail	Industry	611100	Elementary and secondary schools	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	4	3	1	3	1	
2012	Detail	Industry	611100	Elementary and secondary schools	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.002	0	0.002	4	3	1	4	1	
2012	Detail	Industry	611A00	Junior colleges, colleges, universities, and professional schools	Carbon dioxide	kg/2018 USD, purchaser price	0.183	0	0.183	3	3	1	3	1	
2012	Detail	Industry	611A00	Junior colleges, colleges, universities, and professional schools	Methane	kg/2018 USD, purchaser price	0.001	0	0.001	3	3	1	1	1	
2012	Detail	Industry	611A00	Junior colleges, colleges, universities, and professional schools	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	4	3	1	3	1	
2012	Detail	Industry	611A00	Junior colleges, colleges, universities, and professional schools	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.003	0	0.003	4	3	1	4	1	
2012	Detail	Industry	611B00	Other educational services	Carbon dioxide	kg/2018 USD, purchaser price	0.129	0	0.129	3	3	1	3	1	
2012	Detail	Industry	611B00	Other educational services	Methane	kg/2018 USD, purchaser price	0.001	0	0.001	3	3	1	1	1	
2012	Detail	Industry	611B00	Other educational services	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	3	3	1	3	1	
2012	Detail	Industry	611B00	Other educational services	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.002	0	0.002	4	3	1	4	1	
2012	Detail	Industry	621100	Offices of physicians	Carbon dioxide	kg/2018 USD, purchaser price	0.083	0	0.083	3	3	1	3	1	
2012	Detail	Industry	621100	Offices of physicians	Methane	kg/2018 USD, purchaser price	0	0	0	3	3	1	1	1	
2012	Detail	Industry	621100	Offices of physicians	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	3	3	1	3	1	
2012	Detail	Industry	621100	Offices of physicians	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.003	0	0.003	4	3	1	4	1	
2012	Detail	Industry	621200	Offices of dentists	Carbon dioxide	kg/2018 USD, purchaser price	0.096	0	0.096	3	3	1	3	1	
2012	Detail	Industry	621200	Offices of dentists	Methane	kg/2018 USD, purchaser price	0	0	0	3	3	1	1	1	
2012	Detail	Industry	621200	Offices of dentists	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	3	3	1	3	1	
2012	Detail	Industry	621200	Offices of dentists	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.003	0	0.003	4	3	1	4	1	
2012	Detail	Industry	621300	Offices of other health practitioners	Carbon dioxide	kg/2018 USD, purchaser price	0.105	0	0.105	3	3	1	3	1	
2012	Detail	Industry	621300	Offices of other health practitioners	Methane	kg/2018 USD, purchaser price	0	0	0	3	3	1	1	1	
2012	Detail	Industry	621300	Offices of other health practitioners	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	3	3	1	2	1	
2012	Detail	Industry	621300	Offices of other health practitioners	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.003	0	0.003	3	3	1	3	1	
2012	Detail	Industry	621400	Outpatient care centers	Carbon dioxide	kg/2018 USD, purchaser price	0.124	0	0.124	3	3	1	3	1	
2012	Detail	Industry	621400	Outpatient care centers	Methane	kg/2018 USD, purchaser price	0.001	0	0.001	3	3	1	1	1	
2012	Detail	Industry	621400	Outpatient care centers	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	3	3	1	3	1	
2012	Detail	Industry	621400	Outpatient care centers	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.002	0	0.002	4	3	1	4	1	
2012	Detail	Industry	621500	Medical and diagnostic laboratories	Carbon dioxide	kg/2018 USD, purchaser price	0.105	0	0.105	3	3	1	3	1	
2012	Detail	Industry	621500	Medical and diagnostic laboratories	Methane	kg/2018 USD, purchaser price	0	0	0	3	3	1	1	1	
2012	Detail	Industry	621500	Medical and diagnostic laboratories	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	3	3	1	3	1	
2012	Detail	Industry	621500	Medical and diagnostic laboratories	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.003	0	0.003	3	3	1	3	1	
2012	Detail	Industry	621600	Home health care services	Carbon dioxide	kg/2018 USD, purchaser price	0.085	0	0.085	3	3	1	3	1	
2012	Detail	Industry	621600	Home health care services	Methane	kg/2018 USD, purchaser price	0	0	0	3	3	1	1	1	
2012	Detail	Industry	621600	Home health care services	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	3	3	1	3	1	
2012	Detail	Industry	621600	Home health care services	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.003	0	0.003	4	3	1	4	1	
2012	Detail	Industry	621900	Other ambulatory health care services	Carbon dioxide	kg/2018 USD, purchaser price	0.156	0	0.156	3	3	1	3	1	
2012	Detail	Industry	621900	Other ambulatory health care services	Methane	kg/2018 USD, purchaser price	0.001	0	0.001	3	3	1	1	1	
2012	Detail	Industry	621900	Other ambulatory health care services	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	3	3	1	3	1	
2012	Detail	Industry	621900	Other ambulatory health care services	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.006	0	0.006	3	3	1	4	1	
2012	Detail	Industry	622000	Hospitals	Carbon dioxide	kg/2018 USD, purchaser price	0.137	0	0.137	3	3	1	3	1	
2012	Detail	Industry	622000	Hospitals	Methane	kg/2018 USD, purchaser price	0.001	0	0.001	3	3	1	1	1	
2012	Detail	Industry	622000	Hospitals	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	3	3	1	3	1	
2012	Detail	Industry	622000	Hospitals	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.003	0	0.003	3	3	1	4	1	
2012	Detail	Industry	623A00	Nursing and community care facilities	Carbon dioxide	kg/2018 USD, purchaser price	0.152	0	0.152	3	3	1	3	1	
2012	Detail	Industry	623A00	Nursing and community care facilities	Methane	kg/2018 USD, purchaser price	0.001	0	0.001	3	3	1	1	1	
2012	Detail	Industry	623A00	Nursing and community care facilities	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	4	3	1	4	1	
2012	Detail	Industry	623A00	Nursing and community care facilities	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.004	0	0.004	4	3	1	4	1	
2012	Detail	Industry	623B00	Residential mental health, substance abuse, and other residential care facilities	Carbon dioxide	kg/2018 USD, purchaser price	0.145	0	0.145	3	3	1	3	1	
2012	Detail	Industry	623B00	Residential mental health, substance abuse, and other residential care facilities	Methane	kg/2018 USD, purchaser price	0.001	0	0.001	3	3	1	1	1	
2012	Detail	Industry	623B00	Residential mental health, substance abuse, and other residential care facilities	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	4	3	1	4	1	
2012	Detail	Industry	623B00	Residential mental health, substance abuse, and other residential care facilities	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.006	0	0.006	4	3	1	5	1	
2012	Detail	Industry	624100	Individual and family services	Carbon dioxide	kg/2018 USD, purchaser price	0.139	0	0.139	3	3	1	3	1	
2012	Detail	Industry	624100	Individual and family services	Methane	kg/2018 USD, purchaser price	0.001	0	0.001	3	3	1	1	1	
2012	Detail	Industry	624100	Individual and family services	Nitrous oxide	kg/2018 USD, purchaser price	0	0	0	4	3	1	4	1	
2012	Detail	Industry	624100	Individual and family services	Other Greenhouse Gases	kg CO2e/2018 USD, purchaser price	0.003	0	0.003	4	3	1	4	1	
2012	Detail	Industry	624400	Child day care services	Carbon dioxide	kg/2018 USD, purchaser price	0.146	0	0.146	3	3	1	3	1	
